"BodyPart","adj","totalM","pctM","totalF","pctF","diff","total"
"arm","–so",0,0,1,7.45606513618503e-06,-Inf,1
"arm","—",0,0,1,7.45606513618503e-06,-Inf,1
"arm","’d",3,1.49244821204704e-05,5,3.72803256809251e-05,-2.49793094192471,8
"arm","’re",1,4.97482737349014e-06,2,1.49121302723701e-05,-2.99751713030965,3
"arm","’s",6,2.98489642409408e-05,2,1.49121302723701e-05,2.00165661751537,8
"arm","<u+fffd>",2,9.94965474698028e-06,0,0,Inf,2
"arm","…",2,9.94965474698028e-06,0,0,Inf,2
"arm","2",4,1.98993094939606e-05,2,1.49121302723701e-05,1.33443774501025,6
"arm","3",1,4.97482737349014e-06,0,0,Inf,1
"arm","7",0,0,1,7.45606513618503e-06,-Inf,1
"arm","90",1,4.97482737349014e-06,0,0,Inf,1
"arm","a",3,1.49244821204704e-05,4,2.98242605447401e-05,-1.99834475353977,7
"arm","able",1,4.97482737349014e-06,0,0,Inf,1
"arm","abnormally",1,4.97482737349014e-06,0,0,Inf,1
"arm","about",7,3.4823791614431e-05,8,5.96485210894802e-05,-1.71286693160551,15
"arm","above",4,1.98993094939606e-05,3,2.23681954085551e-05,-1.12406892386612,7
"arm","abroad",4,1.98993094939606e-05,1,7.45606513618503e-06,2.6688754900205,5
"arm","abruptly",7,3.4823791614431e-05,3,2.23681954085551e-05,1.55684403584529,10
"arm","absent",1,4.97482737349014e-06,0,0,Inf,1
"arm","absently",1,4.97482737349014e-06,0,0,Inf,1
"arm","absurdly",1,4.97482737349014e-06,0,0,Inf,1
"arm","acceptingly",0,0,1,7.45606513618503e-06,-Inf,1
"arm","accidentally",6,2.98489642409408e-05,0,0,Inf,6
"arm","accordingly",1,4.97482737349014e-06,0,0,Inf,1
"arm","ache",4,1.98993094939606e-05,2,1.49121302723701e-05,1.33443774501025,6
"arm","achingly",1,4.97482737349014e-06,0,0,Inf,1
"arm","across",4,1.98993094939606e-05,0,0,Inf,4
"arm","active",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","actual",1,4.97482737349014e-06,0,0,Inf,1
"arm","actually",6,2.98489642409408e-05,1,7.45606513618503e-06,4.00331323503074,7
"arm","affectionately",12,5.96979284818817e-05,5,3.72803256809251e-05,1.6013252940123,17
"arm","after",2,9.94965474698028e-06,0,0,Inf,2
"arm","afterward",1,4.97482737349014e-06,2,1.49121302723701e-05,-2.99751713030965,3
"arm","afterwards",4,1.98993094939606e-05,0,0,Inf,4
"arm","again",162,0.000805922034505403,85,0.000633765536575728,1.27164067465682,247
"arm","against",10,4.97482737349014e-05,4,2.98242605447401e-05,1.66804718126281,14
"arm","aggressively",2,9.94965474698028e-06,0,0,Inf,2
"arm","aghast",0,0,1,7.45606513618503e-06,-Inf,1
"arm","ago",8,3.97986189879211e-05,4,2.98242605447401e-05,1.33443774501025,12
"arm","ahead",2,9.94965474698028e-06,3,2.23681954085551e-05,-2.24813784773224,5
"arm","aimlessly",0,0,1,7.45606513618503e-06,-Inf,1
"arm","akimbo",1,4.97482737349014e-06,2,1.49121302723701e-05,-2.99751713030965,3
"arm","alight",1,4.97482737349014e-06,0,0,Inf,1
"arm","all",21,0.000104471374843293,16,0.00011929704217896,-1.14191128773701,37
"arm","allow",3,1.49244821204704e-05,0,0,Inf,3
"arm","almost",30,0.000149244821204704,15,0.000111840977042775,1.33443774501025,45
"arm","aloft",9,4.47734463614113e-05,4,2.98242605447401e-05,1.50124246313653,13
"arm","alone",1,4.97482737349014e-06,2,1.49121302723701e-05,-2.99751713030965,3
"arm","along",3,1.49244821204704e-05,1,7.45606513618503e-06,2.00165661751537,4
"arm","already",24,0.000119395856963763,9,6.71045862256653e-05,1.77925032668033,33
"arm","also",13,6.46727558553718e-05,8,5.96485210894802e-05,1.08423066782083,21
"arm","altogether",3,1.49244821204704e-05,0,0,Inf,3
"arm","always",14,6.9647583228862e-05,7,5.21924559532952e-05,1.33443774501025,21
"arm","amazingly",1,4.97482737349014e-06,0,0,Inf,1
"arm","ample",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","amputate",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","angrily",7,3.4823791614431e-05,3,2.23681954085551e-05,1.55684403584529,10
"arm","angular",3,1.49244821204704e-05,2,1.49121302723701e-05,1.00082830875769,5
"arm","anxiously",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","anyhow",1,4.97482737349014e-06,0,0,Inf,1
"arm","anymore",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","anytime",0,0,1,7.45606513618503e-06,-Inf,1
